host_id,host_since,host_response_time,host_is_superhost,host_total_listings_count,host_verifications,neighbourhood_cleansed,neighbourhood_group_cleansed,zipcode,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,amenities,price,security_deposit,cleaning_fee,guests_included,extra_people,minimum_nights,maximum_nights,number_of_reviews,number_of_reviews_ltm,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,cancellation_policy,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,reviews_per_month,occupancy_est_total,occupancy_est_ltm,revenue_est_total,revenue_est_ltm,comp_ratings,days_as_host,success,success_ltm
46052159,2015-10-08,within a day,FALSE,5,3,Singapore River,Central Region,049839,1.28598,103.84982,Hostel,Shared room,1,4,1,1,Real Bed,16,50,0,0,1,50,1,1125,22,6,85,9,8,9,9,10,9,FALSE,strict_14_with_grace_period,5,0,0,0.45,22,6,1100,300,7.08125,1510,Low,Low
46052159,2015-10-08,within a day,FALSE,5,3,Singapore River,Central Region,049839,1.28684,103.84912,Hostel,Shared room,2,4,1,2,Real Bed,16,100,0,0,2,50,1,1125,2,2,80,10,8,10,10,10,10,FALSE,strict_14_with_grace_period,5,0,0,0.18,2,2,200,200,7.0375000000000005,1510,Low,Low
46052159,2015-10-08,within a day,FALSE,5,3,Singapore River,Central Region,049839,1.28632,103.8505,Hostel,Shared room,2,4,1,1,Real Bed,18,76,0,0,2,0,1,1125,26,2,90,9,9,9,10,10,9,FALSE,flexible,5,0,0,0.52,26,2,1976,152,7.3875,1510,Low,Low
20870482,2014-09-02,within an hour,TRUE,9,8,Outram,Central Region,088764,1.28362,103.84604,Condominium,Entire home/apt,5,2,2,2,Real Bed,62,287,300,80,3,25,3,210,122,27,95,10,10,10,10,10,9,TRUE,strict_14_with_grace_period,10,8,0,2.47,366,81,105042,23247,7.7375,1911,High,High
35666883,2015-06-12,within an hour,FALSE,7,6,Sembawang,North Region,769503,1.4382,103.82685,House,Private room,4,1,1,1,Real Bed,22,78,150,20,2,30,1,1125,25,13,93,9,9,10,10,9,9,TRUE,moderate,8,0,8,1.08,25,13,1950,1014,7.51875,1628,Low,Low
12067440,2014-02-09,within an hour,FALSE,19,5,Kallang,Central Region,207564,1.31074,103.85964,Loft,Private room,6,6,1,4,Real Bed,15,210,0,0,5,24,1,28,41,12,88,9,9,9,10,9,8,TRUE,strict_14_with_grace_period,20,0,18,0.95,41,12,8610,2520,7.2124999999999995,2116,Medium,Medium
23722617,2014-11-13,within a few hours,TRUE,92,5,Geylang,Central Region,388039,1.31479,103.88787,Apartment,Entire home/apt,2,1,0,1,Real Bed,21,96,500,0,1,0,4,1125,72,25,96,10,10,10,10,10,10,FALSE,strict_14_with_grace_period,90,90,0,1.69,288,100,27648,9600,7.825,1839,High,High
47611818,2015-10-28,within an hour,FALSE,14,3,Rochor,Central Region,188975,1.29913,103.85316,Apartment,Shared room,4,2,1,1,Real Bed,34,30,150,15,1,30,2,180,50,4,91,9,9,9,10,10,9,TRUE,strict_14_with_grace_period,14,0,3,1.04,100,8,3000,240,7.4312499999999995,1490,Low,Low
46545593,2015-10-14,within an hour,FALSE,14,3,Kallang,Central Region,209178,1.3149,103.85021,Hostel,Hotel room,16,8,1,2,Real Bed,24,44,0,0,2,28,1,1125,34,0,81,9,7,9,9,9,8,TRUE,moderate,14,0,0,0.7,34,0,1496,0,6.7749999999999995,1504,Low,Low
37530433,2015-07-05,N/A,FALSE,1,5,Bukit Timah,Central Region,279883,1.33194,103.79488,Apartment,Private room,1,1,1,1,Real Bed,10,41,0,0,1,0,2,1125,2,0,90,9,9,10,10,10,9,FALSE,flexible,1,0,1,0.04,4,0,164,0,7.4312499999999995,1605,Low,Low
7687831,2013-07-24,N/A,FALSE,1,5,Geylang,Central Region,427303,1.3153,103.90333,Apartment,Private room,2,1,1,1,Real Bed,11,81,200,25,1,0,90,1125,1,0,60,6,8,8,10,6,8,FALSE,flexible,1,0,1,0.02,90,0,7290,0,5.6375,2316,Medium,Low
4052965,2012-11-04,N/A,FALSE,1,5,Queenstown,Central Region,119919,1.28337,103.78359,Apartment,Entire home/apt,4,2,2,2,Real Bed,20,287,819,96,2,0,3,1125,1,0,100,10,10,10,10,10,10,FALSE,strict_14_with_grace_period,1,1,0,0.02,3,0,861,0,8,2578,Low,Low
47682311,2015-10-29,within an hour,FALSE,0,3,Bukit Batok,West Region,650103,1.34866,103.74683,House,Private room,2,1,1,1,Real Bed,16,87,0,0,1,10,1,1125,27,0,95,9,10,10,10,10,9,TRUE,strict_14_with_grace_period,3,0,3,0.57,27,0,2349,0,7.6937500000000005,1489,Low,Low
3926646,2012-10-20,within an hour,FALSE,6,7,Downtown Core,Central Region,079903,1.27608,103.84546,Condominium,Entire home/apt,2,1,1,1,Real Bed,56,441,0,99,1,99,5,999,41,10,88,9,8,10,9,10,9,TRUE,strict_14_with_grace_period,6,2,4,0.86,205,50,90405,22050,7.2562500000000005,2593,High,High
46515276,2015-10-14,within an hour,FALSE,11,6,Kallang,Central Region,389203,1.31117,103.87361,Hostel,Private room,5,0,1,5,Real Bed,11,126,0,0,1,0,2,1125,30,11,89,9,9,10,10,9,9,FALSE,strict_14_with_grace_period,11,0,11,0.65,60,22,7560,2772,7.34375,1504,Medium,Medium
46515276,2015-10-14,within an hour,FALSE,11,6,Kallang,Central Region,389203,1.3114,103.87215,Townhouse,Private room,6,0,1,6,Real Bed,12,150,0,0,1,0,2,1125,5,1,84,10,9,10,10,9,8,FALSE,strict_14_with_grace_period,11,0,11,0.12,10,2,1500,300,7.125,1504,Low,Low
46515276,2015-10-14,within an hour,FALSE,11,6,Kallang,Central Region,389203,1.31169,103.87275,Townhouse,Private room,7,0,1,7,Real Bed,11,175,0,0,1,0,2,1125,15,2,92,9,9,10,10,9,9,FALSE,strict_14_with_grace_period,11,0,11,0.32,30,4,5250,700,7.4750000000000005,1504,Medium,Low
46515276,2015-10-14,within an hour,FALSE,11,6,Kallang,Central Region,389203,1.31153,103.8723,Townhouse,Private room,8,0,1,8,Real Bed,9,201,0,0,1,0,2,1125,7,3,91,9,8,9,9,10,10,FALSE,strict_14_with_grace_period,11,0,11,0.16,14,6,2814,1206,7.3875,1504,Low,Medium
46515276,2015-10-14,within an hour,FALSE,11,6,Kallang,Central Region,389203,1.31017,103.87394,Townhouse,Private room,8,1,1,8,Real Bed,11,257,0,0,1,0,2,1125,1,0,80,8,6,10,10,10,8,FALSE,strict_14_with_grace_period,11,0,11,0.02,2,0,514,0,6.7749999999999995,1504,Low,Low
46515276,2015-10-14,within an hour,FALSE,11,6,Kallang,Central Region,389203,1.30988,103.87346,Townhouse,Private room,7,1,1,7,Real Bed,11,224,0,0,1,0,2,1125,3,2,93,9,9,10,10,10,9,FALSE,strict_14_with_grace_period,11,0,11,0.11,6,4,1344,896,7.5625,1504,Low,Low
46515276,2015-10-14,within an hour,FALSE,11,6,Kallang,Central Region,389203,1.31108,103.8741,Townhouse,Private room,16,8,1,16,Real Bed,12,433,0,0,1,0,2,1125,7,3,94,9,9,9,10,9,9,FALSE,strict_14_with_grace_period,11,0,11,0.15,14,6,6062,2598,7.51875,1504,Medium,Medium
229339,2010-09-09,within an hour,FALSE,49,5,Bukit Merah,Central Region,160055,1.2844,103.83487,Apartment,Entire home/apt,2,1,0,1,Real Bed,27,130,136,20,1,0,2,1125,6,5,77,8,7,8,8,8,7,TRUE,strict_14_with_grace_period,27,25,2,0.15,12,10,1560,1300,6.3812500000000005,3365,Low,Medium
25151260,2014-12-24,within a few hours,TRUE,1,6,Bedok,East Region,469983,1.31106,103.93683,Condominium,Private room,2,1,1,1,Real Bed,22,67,150,0,1,20,3,1125,85,18,95,10,10,10,10,9,9,FALSE,strict_14_with_grace_period,1,0,1,1.79,255,54,17085,3618,7.6937500000000005,1798,High,Medium
10861133,2013-12-28,within an hour,FALSE,6,5,Kallang,Central Region,338787,1.31401,103.8588,Hostel,Hotel room,6,4,1,6,Real Bed,16,29,0,0,1,26,1,1125,27,5,76,8,7,9,8,9,8,TRUE,strict_14_with_grace_period,10,1,0,0.55,27,5,783,145,6.46875,2159,Low,Low
48457181,2015-11-08,N/A,FALSE,1,2,River Valley,Central Region,248727,1.29702,103.83046,Apartment,Entire home/apt,4,3,3,2,Real Bed,24,201,0,0,1,0,1,1125,1,0,100,10,8,10,10,10,10,FALSE,flexible,1,1,0,0.02,1,0,201,0,7.9125000000000005,1479,Low,Low
48443987,2015-11-07,N/A,FALSE,1,3,Kallang,Central Region,219067,1.31722,103.85069,Apartment,Entire home/apt,2,1.5,1,1,Real Bed,21,135,0,0,1,0,2,1125,12,0,96,9,9,10,10,9,9,FALSE,moderate,1,1,0,0.25,24,0,3240,0,7.6499999999999995,1480,Medium,Low
3584175,2012-09-16,N/A,FALSE,1,4,Downtown Core,Central Region,079717,1.27399,103.84339,Apartment,Private room,2,1,1,1,Real Bed,13,101,0,0,1,0,1,1125,1,0,100,10,10,10,10,10,10,FALSE,flexible,1,0,1,0.02,1,0,101,0,8,2627,Low,Low
24360132,2014-12-01,N/A,FALSE,1,7,Singapore River,Central Region,238237,1.2901,103.83917,Apartment,Entire home/apt,3,1.5,1,1,Real Bed,16,104,0,45,1,0,7,14,2,0,90,10,10,10,10,10,8,FALSE,strict_14_with_grace_period,1,1,0,0.04,14,0,1456,0,7.4750000000000005,1821,Low,Low
10861133,2013-12-28,within an hour,FALSE,6,5,Kallang,Central Region,338787,1.31471,103.85904,Hostel,Hotel room,8,4,1,8,Real Bed,17,22,0,0,1,20,1,1125,13,8,74,8,7,8,8,8,7,TRUE,strict_14_with_grace_period,10,1,0,0.29,13,8,286,176,6.25,2159,Low,Low
10861133,2013-12-28,within an hour,FALSE,6,5,Kallang,Central Region,338787,1.31408,103.85868,Hostel,Hotel room,8,4,1,8,Real Bed,17,180,0,8,8,20,1,1125,4,1,70,7,6,8,8,7,7,TRUE,strict_14_with_grace_period,10,1,0,0.1,4,1,720,180,5.9437500000000005,2159,Low,Low
46080696,2015-10-08,N/A,FALSE,1,5,Rochor,Central Region,187948,1.29931,103.85063,Condominium,Private room,2,1,1,1,Real Bed,19,100,0,0,1,0,3,5,5,0,88,9,10,10,10,10,9,FALSE,flexible,1,0,1,0.1,15,0,1500,0,7.3875,1510,Low,Low
48672535,2015-11-10,N/A,FALSE,1,2,Bedok,East Region,417642,1.32654,103.91291,Apartment,Entire home/apt,2,1,1,1,Real Bed,17,150,300,40,1,0,2,30,5,0,88,9,6,9,9,7,8,FALSE,moderate,1,1,0,0.11,10,0,1500,0,6.95,1477,Low,Low
10861133,2013-12-28,within an hour,FALSE,6,5,Kallang,Central Region,338787,1.3143,103.85881,Hostel,Hotel room,6,4,1,6,Real Bed,17,120,0,8,1,0,1,1125,44,10,83,9,8,9,9,9,9,TRUE,strict_14_with_grace_period,10,1,0,0.92,44,10,5280,1200,6.95,2159,Medium,Medium
48825650,2015-11-12,within an hour,TRUE,2,5,Jurong East,West Region,609778,1.34142,103.73525,Condominium,Private room,3,1,1,3,Real Bed,34,55,0,10,1,20,2,1125,175,46,98,10,10,10,10,10,10,FALSE,strict_14_with_grace_period,2,0,2,3.68,350,92,19250,5060,7.9125000000000005,1475,High,Medium
41240585,2015-08-12,N/A,FALSE,1,5,Bukit Merah,Central Region,169638,1.29108,103.83077,Apartment,Private room,2,1,1,1,Real Bed,16,70,135,20,1,0,2,30,4,0,90,10,10,10,9,10,10,FALSE,flexible,1,0,1,0.08,8,0,560,0,7.51875,1567,Low,Low
48400548,2015-11-07,within an hour,FALSE,2,4,Woodlands,North Region,759692,1.44928,103.78434,House,Private room,2,2,1,1,Real Bed,24,96,0,30,2,20,1,1125,21,1,89,9,9,10,9,9,9,TRUE,strict_14_with_grace_period,2,0,2,0.44,21,1,2016,96,7.3,1480,Low,Low
47866620,2015-11-01,within an hour,FALSE,13,6,Kallang,Central Region,218382,1.31609,103.85444,Townhouse,Private room,2,1,1,1,Real Bed,22,70,0,10,1,0,2,1125,93,43,86,9,9,9,10,10,9,FALSE,strict_14_with_grace_period,13,1,12,2.66,186,86,13020,6020,7.2124999999999995,1486,Medium,Medium
23069584,2014-10-28,N/A,FALSE,2,5,Bishan,Central Region,573973,1.35885,103.84418,Apartment,Private room,2,1,1,1,Real Bed,15,81,0,0,15,0,2,1125,13,0,89,9,9,9,10,9,9,TRUE,strict_14_with_grace_period,2,0,2,0.27,26,0,2106,0,7.3,1855,Low,Low
5475678,2013-03-15,within a few hours,FALSE,1,6,Orchard,Central Region,238863,1.30418,103.83449,Apartment,Entire home/apt,12,2,2,4,Real Bed,37,280,0,0,6,20,1,1125,216,77,86,8,8,9,9,10,8,FALSE,moderate,1,1,0,4.67,216,77,60480,21560,7.0375000000000005,2447,High,High
38730349,2015-07-17,within an hour,FALSE,2,9,Kallang,Central Region,321107,1.31913,103.86103,Apartment,Private room,2,1,1,1,Real Bed,36,70,0,0,2,37,3,1125,126,29,93,10,10,10,10,10,10,FALSE,strict_14_with_grace_period,2,0,2,2.67,378,87,26460,6090,7.6937500000000005,1593,High,Medium
2452592,2012-05-24,N/A,FALSE,1,4,Downtown Core,Central Region,079717,1.27548,103.84517,Apartment,Entire home/apt,3,1,1,2,Real Bed,24,220,500,0,1,0,3,1125,7,0,100,10,10,10,10,10,9,FALSE,moderate,1,1,0,0.16,21,0,4620,0,7.95625,2742,Medium,Low
24108643,2014-11-24,N/A,FALSE,1,6,Geylang,Central Region,398371,1.31123,103.88521,Condominium,Entire home/apt,4,1,1,2,Real Bed,16,156,0,22,1,0,2,1125,3,0,93,10,7,7,9,9,10,FALSE,moderate,1,1,0,0.06,6,0,936,0,7.34375,1828,Low,Low
23069584,2014-10-28,N/A,FALSE,2,5,Bishan,Central Region,573973,1.35904,103.84735,Apartment,Private room,2,1,1,1,Real Bed,23,85,0,0,15,0,7,1125,24,0,96,10,9,10,10,10,10,TRUE,flexible,2,0,2,0.49,168,0,14280,0,7.78125,1855,Medium,Low
49380207,2015-11-18,within an hour,FALSE,9,7,Outram,Central Region,059108,1.28329,103.84251,Apartment,Private room,1,2,1,0,Real Bed,23,87,0,0,1,15,3,1125,194,51,94,10,9,10,10,10,10,FALSE,strict_14_with_grace_period,7,0,7,4.06,582,153,50634,13311,7.6937500000000005,1469,High,High
43056052,2015-09-01,N/A,FALSE,13,3,Downtown Core,Central Region,079624,1.27551,103.84515,Apartment,Entire home/apt,2,1,0,1,Real Bed,19,190,500,0,1,0,30,1125,2,0,100,10,10,10,9,10,9,FALSE,moderate,13,13,0,0.04,60,0,11400,0,7.9125000000000005,1547,Medium,Low
43056052,2015-09-01,N/A,FALSE,13,3,Downtown Core,Central Region,079624,1.27527,103.84562,Apartment,Entire home/apt,2,1,1,1,Real Bed,19,210,500,0,1,0,30,1125,1,0,100,10,10,10,10,10,10,FALSE,moderate,13,13,0,0.02,30,0,6300,0,8,1547,Medium,Low
43056052,2015-09-01,N/A,FALSE,13,3,Downtown Core,Central Region,079624,1.27323,103.84563,Apartment,Entire home/apt,4,2,2,2,Real Bed,19,261,500,0,1,0,30,1125,11,0,93,10,9,9,9,10,9,FALSE,moderate,13,13,0,0.23,330,0,86130,0,7.51875,1547,High,Low
49468252,2015-11-20,within an hour,FALSE,1,7,Tanglin,Central Region,248348,1.29422,103.82911,Apartment,Entire home/apt,3,1,1,2,Real Bed,24,147,500,0,2,50,7,1125,30,5,92,10,10,10,10,9,9,FALSE,strict_14_with_grace_period,1,1,0,0.62,210,35,30870,5145,7.5625,1467,High,Medium
47526026,2015-10-27,within a day,TRUE,1,6,Mandai,North Region,759151,1.42571,103.82591,Condominium,Private room,1,1,1,1,Real Bed,13,40,0,0,1,0,30,1125,23,3,91,9,8,9,10,9,9,FALSE,moderate,2,0,2,0.49,690,90,27600,3600,7.34375,1491,High,Medium
4412979,2012-12-15,within an hour,FALSE,7,3,Bukit Timah,Central Region,276783,1.31604,103.78136,House,Private room,2,1,1,1,Real Bed,26,66,0,20,2,20,3,360,92,16,91,9,9,10,10,9,9,TRUE,strict_14_with_grace_period,16,3,13,1.92,276,48,18216,3168,7.4312499999999995,2537,High,Medium
8606614,2013-09-03,within a few hours,FALSE,0,6,Bukit Merah,Central Region,162078,1.28333,103.83127,Loft,Entire home/apt,3,1,1,1,Real Bed,19,167,351,53,1,0,3,1125,33,3,95,10,10,10,9,10,10,FALSE,flexible,1,1,0,0.68,99,9,16533,1503,7.7375,2275,High,Medium
49531614,2015-11-21,N/A,FALSE,1,3,River Valley,Central Region,249693,1.30388,103.82985,Apartment,Entire home/apt,5,2.5,3,4,Real Bed,28,475,800,0,1,0,3,1125,2,0,100,10,10,10,10,10,10,FALSE,strict_14_with_grace_period,1,1,0,0.04,6,0,2850,0,8,1466,Low,Low
10561874,2013-12-11,N/A,FALSE,1,5,Tanglin,Central Region,259750,1.32052,103.82246,Apartment,Private room,2,1,1,1,Real Bed,36,50,200,30,1,30,3,32,7,0,87,9,8,9,10,8,9,FALSE,strict_14_with_grace_period,1,0,1,0.16,21,0,1050,0,7.125,2176,Low,Low
49380207,2015-11-18,within an hour,FALSE,9,7,Outram,Central Region,059108,1.28471,103.8436,Apartment,Private room,1,3,1,1,Real Bed,20,57,0,0,1,0,2,365,178,44,93,10,9,10,10,10,9,TRUE,strict_14_with_grace_period,7,0,7,3.68,356,88,20292,5016,7.60625,1469,High,Medium
43056052,2015-09-01,N/A,FALSE,13,3,Queenstown,Central Region,159949,1.29211,103.80713,Apartment,Entire home/apt,2,1,1,1,Real Bed,19,145,500,0,1,0,3,1125,6,0,84,10,9,10,10,10,10,TRUE,moderate,13,13,0,0.13,18,0,2610,0,7.2562500000000005,1547,Low,Low
46052159,2015-10-08,within a day,FALSE,5,3,Downtown Core,Central Region,049839,1.28778,103.85047,Hostel,Shared room,2,4,1,1,Real Bed,16,76,0,0,1,0,1,1125,5,1,84,9,8,8,9,10,8,FALSE,strict_14_with_grace_period,5,0,0,0.12,5,1,380,76,6.95,1510,Low,Low
43056052,2015-09-01,N/A,FALSE,13,3,Queenstown,Central Region,159949,1.29049,103.8066,Apartment,Entire home/apt,3,1,2,2,Real Bed,18,160,500,0,1,0,5,1125,7,0,67,7,8,6,6,7,7,FALSE,moderate,13,13,0,0.15,35,0,5600,0,5.7250000000000005,1547,Medium,Low
49908452,2015-11-26,N/A,FALSE,1,6,Jurong West,West Region,640627,1.34268,103.69931,Apartment,Private room,1,1,1,1,Real Bed,14,44,0,20,1,15,1,1125,1,0,80,8,8,10,10,8,8,FALSE,strict_14_with_grace_period,1,0,1,0.02,1,0,44,0,6.7749999999999995,1461,Low,Low
5112953,2013-02-17,N/A,FALSE,1,8,Tampines,East Region,529774,1.348,103.92826,Condominium,Private room,2,1,1,1,Real Bed,34,50,137,30,1,10,30,365,6,1,96,10,10,10,10,9,10,FALSE,moderate,1,0,1,0.13,180,30,9000,1500,7.78125,2473,Medium,Medium
49968561,2015-11-27,N/A,FALSE,1,3,Queenstown,Central Region,119002,1.2882,103.7925,Apartment,Shared room,1,1,1,1,Real Bed,10,25,0,0,1,0,1,1125,1,0,20,4,2,10,6,8,4,FALSE,flexible,1,0,0,0.02,1,0,25,0,3.3625000000000003,1460,Low,Low
49986525,2015-11-27,N/A,FALSE,1,3,Sembawang,North Region,753356,1.45051,103.81707,Apartment,Private room,1,0.5,1,1,Real Bed,14,35,140,0,1,15,3,1125,2,0,90,9,9,9,9,9,9,FALSE,moderate,1,0,1,0.05,6,0,210,0,7.3,1460,Low,Low
43228625,2015-09-03,within an hour,FALSE,16,6,Rochor,Central Region,228675,1.30366,103.85097,Hostel,Shared room,1,0.5,1,4,Real Bed,11,29,0,0,1,0,1,1125,12,1,82,8,8,10,10,9,8,FALSE,flexible,16,0,3,0.26,12,1,348,29,6.90625,1545,Low,Low
37629739,2015-07-06,N/A,FALSE,3,5,Geylang,Central Region,398026,1.31636,103.8809,Apartment,Private room,3,1,1,1,Real Bed,19,75,0,20,1,0,1,1125,1,0,100,10,10,10,10,10,10,FALSE,strict_14_with_grace_period,3,0,3,0.02,1,0,75,0,8,1604,Low,Low
50158481,2015-11-29,within an hour,TRUE,7,4,Kallang,Central Region,207574,1.31153,103.85984,Bed and breakfast,Shared room,1,1,1,1,Real Bed,16,35,0,0,1,0,1,1125,87,16,99,10,10,10,10,9,10,FALSE,flexible,8,0,1,1.82,87,16,3045,560,7.9125000000000005,1458,Medium,Low
8527085,2013-08-30,within an hour,FALSE,39,5,Orchard,Central Region,238863,1.30364,103.83507,Apartment,Entire home/apt,8,2,2,5,Real Bed,20,319,200,50,5,30,2,1125,98,34,93,9,8,10,10,10,9,FALSE,strict_14_with_grace_period,36,36,0,2.12,196,68,62524,21692,7.51875,2279,High,High
3013870,2012-07-22,N/A,FALSE,1,6,Downtown Core,Central Region,068803,1.27861,103.85142,Apartment,Entire home/apt,4,2,2,2,Real Bed,11,307,0,136,1,0,1,1125,1,0,100,10,10,10,10,10,10,FALSE,moderate,1,1,0,0.02,1,0,307,0,8,2683,Low,Low
50158481,2015-11-29,within an hour,TRUE,7,4,Kallang,Central Region,207574,1.31169,103.86033,Bed and breakfast,Shared room,2,5,1,2,Real Bed,15,70,0,0,1,0,1,1125,4,1,95,10,10,10,10,9,10,FALSE,moderate,8,0,1,0.1,4,1,280,70,7.7375,1458,Low,Low
49380207,2015-11-18,within an hour,FALSE,9,7,Outram,Central Region,059108,1.28294,103.84387,Apartment,Private room,1,2,1,1,Real Bed,23,87,0,0,1,20,3,1125,149,44,95,10,9,10,10,10,10,TRUE,strict_14_with_grace_period,7,0,7,3.18,447,132,38889,11484,7.7375,1469,High,High
43056052,2015-09-01,N/A,FALSE,13,3,Queenstown,Central Region,159949,1.2924,103.80661,Apartment,Entire home/apt,3,1,2,2,Real Bed,17,151,500,0,1,0,5,1125,9,0,80,7,8,7,9,9,8,FALSE,moderate,13,13,0,0.19,45,0,6795,0,6.6000000000000005,1547,Medium,Low
29300081,2015-03-14,N/A,FALSE,1,5,Bukit Merah,Central Region,162078,1.28337,103.82942,Apartment,Entire home/apt,2,1,1,1,Real Bed,19,150,150,50,1,0,3,1125,2,0,100,10,9,10,10,10,10,FALSE,strict_14_with_grace_period,1,1,0,0.05,6,0,900,0,7.95625,1718,Low,Low
8379240,2013-08-25,N/A,FALSE,1,5,Tanglin,Central Region,259291,1.31374,103.80672,Apartment,Entire home/apt,4,1,2,2,Real Bed,18,250,500,0,1,0,2,1125,5,0,100,10,10,10,10,10,10,FALSE,strict_14_with_grace_period,1,1,0,0.1,10,0,2500,0,8,2284,Low,Low
48381928,2015-11-07,N/A,FALSE,6,6,Woodlands,North Region,737936,1.42999,103.78503,Condominium,Entire home/apt,6,3,3,6,Real Bed,32,408,6824,409,1,67,7,365,14,0,91,10,8,9,9,9,9,FALSE,strict_14_with_grace_period,2,2,0,0.29,98,0,39984,0,7.34375,1480,High,Low
26234826,2015-01-17,within an hour,FALSE,2,7,Geylang,Central Region,389372,1.3134,103.87929,Apartment,Entire home/apt,13,2,4,13,Real Bed,11,240,500,100,8,20,2,90,174,38,93,10,9,10,10,9,9,FALSE,strict_14_with_grace_period,2,2,0,3.63,348,76,83520,18240,7.5625,1774,High,High
50445796,2015-12-03,within a few hours,FALSE,1,7,Bedok,East Region,479245,1.33708,103.93015,Condominium,Private room,2,2,1,1,Real Bed,22,72,200,10,2,30,2,30,150,7,93,10,10,10,10,9,9,FALSE,strict_14_with_grace_period,2,0,2,3.15,300,14,21600,1008,7.60625,1454,High,Low
18430316,2014-07-20,within an hour,TRUE,1,5,Downtown Core,Central Region,079903,1.27655,103.84517,Condominium,Entire home/apt,10,2,2,8,Real Bed,57,449,250,120,6,50,1,1125,239,47,96,10,10,10,10,10,9,TRUE,strict_14_with_grace_period,1,1,0,5.03,239,47,107311,21103,7.78125,1955,High,High
47160455,2015-10-22,N/A,FALSE,1,3,Bukit Merah,Central Region,099310,1.28025,103.82337,Apartment,Private room,3,1,1,3,Real Bed,1,90,0,0,1,0,90,365,1,0,60,6,6,10,10,8,6,TRUE,flexible,1,0,1,0.02,90,0,8100,0,5.6375,1496,Medium,Low
2594443,2012-06-10,within a day,FALSE,1,8,Novena,Central Region,309762,1.31854,103.84130999999999,Apartment,Private room,1,1,1,1,Real Bed,11,68,0,18,1,0,5,1125,5,1,96,10,10,10,10,10,10,FALSE,strict_14_with_grace_period,1,0,1,0.1,25,5,1700,340,7.825,2725,Low,Low
31583707,2015-04-20,within a day,FALSE,2,8,Geylang,Central Region,398408,1.31408,103.88488,Apartment,Entire home/apt,4,2,2,2,Real Bed,17,220,400,50,1,0,2,1125,2,0,100,10,10,10,10,10,10,FALSE,moderate,2,1,1,0.05,4,0,880,0,8,1681,Low,Low
50158481,2015-11-29,within an hour,TRUE,7,4,Kallang,Central Region,207574,1.3129,103.86146,Bed and breakfast,Shared room,1,5,1,1,Real Bed,15,35,0,0,1,0,1,1125,12,0,100,10,10,10,10,9,10,FALSE,moderate,8,0,1,0.26,12,0,420,0,7.95625,1458,Low,Low
50158481,2015-11-29,within an hour,TRUE,7,4,Kallang,Central Region,207574,1.31132,103.86153,Bed and breakfast,Shared room,1,5,1,1,Real Bed,15,35,0,0,1,0,1,1125,25,0,98,10,10,10,10,9,10,FALSE,moderate,8,0,1,0.6,25,0,875,0,7.8687499999999995,1458,Low,Low
50158481,2015-11-29,within an hour,TRUE,7,4,Kallang,Central Region,207574,1.31284,103.86089,Bed and breakfast,Shared room,1,5,1,1,Real Bed,15,35,0,0,1,0,1,1125,67,0,97,10,10,10,10,10,10,FALSE,moderate,8,0,1,1.45,67,0,2345,0,7.8687499999999995,1458,Low,Low
50158481,2015-11-29,within an hour,TRUE,7,4,Kallang,Central Region,207574,1.31232,103.86178,Bed and breakfast,Shared room,1,5,1,1,Real Bed,15,35,0,0,1,0,1,1125,12,1,100,10,10,10,10,10,10,FALSE,moderate,8,0,1,0.25,12,1,420,35,8,1458,Low,Low
45368183,2015-09-29,within an hour,FALSE,9,5,Outram,Central Region,058331,1.28271,103.84586,Hostel,Hotel room,2,5,1,2,Real Bed,30,91,0,0,1,0,1,1125,4,1,65,7,7,8,8,9,7,TRUE,moderate,9,0,0,0.22,4,1,364,91,5.85625,1519,Low,Low
50158481,2015-11-29,within an hour,TRUE,7,4,Kallang,Central Region,207574,1.31292,103.85983,Bed and breakfast,Shared room,2,5,1,2,Real Bed,15,70,0,0,1,0,1,1125,6,0,97,10,10,10,10,9,10,FALSE,moderate,8,0,1,0.13,6,0,420,0,7.825,1458,Low,Low
7948331,2013-08-05,within an hour,FALSE,2,5,Marine Parade,Central Region,424847,1.30655,103.90307,House,Private room,2,1,1,2,Real Bed,22,78,0,30,1,10,1,365,24,10,90,9,9,10,10,10,9,TRUE,moderate,2,0,2,0.68,24,10,1872,780,7.4312499999999995,2304,Low,Low
37733466,2015-07-06,N/A,FALSE,1,7,Serangoon,North-East Region,53,1.34444,103.87119,Townhouse,Private room,2,1,1,3,Real Bed,9,60,0,0,1,100,5,1125,2,0,100,10,10,10,10,8,8,TRUE,moderate,1,0,1,0.05,10,0,600,0,7.825,1604,Low,Low
46545593,2015-10-14,within an hour,FALSE,14,3,Kallang,Central Region,209178,1.3108,103.85995,Hostel,Hotel room,16,6,1,16,Real Bed,23,22,0,0,1,28,1,1125,69,3,82,9,8,9,9,9,9,TRUE,moderate,14,0,0,1.46,69,3,1518,66,6.90625,1504,Low,Low
